SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,61748,OPTIDX,0,NIFTY-Dec2029-24000-CE,65.0,NIFTY 24 DEC 24000 CALL,2029-12-24 14:30:00,24000.0,CE,5.0,M,OP,,
NSE,D,61749,OPTIDX,0,NIFTY-Dec2029-24000-PE,65.0,NIFTY 24 DEC 24000 PUT,2029-12-24 14:30:00,24000.0,PE,5.0,M,OP,,
NSE,D,61771,OPTIDX,0,NIFTY-Aug2026-24500-PE,65.0,NIFTY 25 AUG 24500 PUT,2026-08-25 14:30:00,24500.0,PE,5.0,M,OP,,
NSE,D,61772,OPTIDX,0,NIFTY-Aug2026-24550-CE,65.0,NIFTY 25 AUG 24550 CALL,2026-08-25 14:30:00,24550.0,CE,5.0,M,OP,,
NSE,D,61773,OPTIDX,0,NIFTY-Dec2029-25000-PE,65.0,NIFTY 24 DEC 25000 PUT,2029-12-24 14:30:00,25000.0,PE,5.0,M,OP,,
NSE,D,61774,OPTIDX,0,NIFTY-Aug2026-24550-PE,65.0,NIFTY 25 AUG 24550 PUT,2026-08-25 14:30:00,24550.0,PE,5.0,M,OP,,
NSE,D,61775,OPTIDX,0,NIFTY-Aug2026-24600-CE,65.0,NIFTY 25 AUG 24600 CALL,2026-08-25 14:30:00,24600.0,CE,5.0,M,OP,,
NSE,D,61776,OPTIDX,0,NIFTY-Aug2026-24600-PE,65.0,NIFTY 25 AUG 24600 PUT,2026-08-25 14:30:00,24600.0,PE,5.0,M,OP,,
NSE,D,61778,OPTIDX,0,NIFTY-Aug2026-24650-CE,65.0,NIFTY 25 AUG 24650 CALL,2026-08-25 14:30:00,24650.0,CE,5.0,M,OP,,
NSE,D,61779,OPTIDX,0,NIFTY-Dec2029-26000-PE,65.0,NIFTY 24 DEC 26000 PUT,2029-12-24 14:30:00,26000.0,PE,5.0,M,OP,,
NSE,D,61786,OPTIDX,0,NIFTY-Aug2026-24650-PE,65.0,NIFTY 25 AUG 24650 PUT,2026-08-25 14:30:00,24650.0,PE,5.0,M,OP,,
NSE,D,61793,OPTIDX,0,NIFTY-Aug2026-24700-CE,65.0,NIFTY 25 AUG 24700 CALL,2026-08-25 14:30:00,24700.0,CE,5.0,M,OP,,
NSE,D,61794,OPTIDX,0,NIFTY-Dec2029-27000-CE,65.0,NIFTY 24 DEC 27000 CALL,2029-12-24 14:30:00,27000.0,CE,5.0,M,OP,,
NSE,D,61795,OPTIDX,0,NIFTY-Dec2029-27000-PE,65.0,NIFTY 24 DEC 27000 PUT,2029-12-24 14:30:00,27000.0,PE,5.0,M,OP,,
NSE,D,61796,OPTIDX,0,NIFTY-Aug2026-24700-PE,65.0,NIFTY 25 AUG 24700 PUT,2026-08-25 14:30:00,24700.0,PE,5.0,M,OP,,
NSE,D,61797,OPTIDX,0,NIFTY-Aug2026-24750-CE,65.0,NIFTY 25 AUG 24750 CALL,2026-08-25 14:30:00,24750.0,CE,5.0,M,OP,,
NSE,D,61798,OPTIDX,0,NIFTY-Aug2026-24750-PE,65.0,NIFTY 25 AUG 24750 PUT,2026-08-25 14:30:00,24750.0,PE,5.0,M,OP,,
NSE,D,61845,OPTIDX,0,NIFTY-Aug2026-24800-CE,65.0,NIFTY 25 AUG 24800 CALL,2026-08-25 14:30:00,24800.0,CE,5.0,M,OP,,
NSE,D,61846,OPTIDX,0,NIFTY-Aug2026-24800-PE,65.0,NIFTY 25 AUG 24800 PUT,2026-08-25 14:30:00,24800.0,PE,5.0,M,OP,,
NSE,D,61855,OPTIDX,0,NIFTY-Aug2026-24850-CE,65.0,NIFTY 25 AUG 24850 CALL,2026-08-25 14:30:00,24850.0,CE,5.0,M,OP,,
NSE,D,61856,OPTIDX,0,NIFTY-Aug2026-24850-PE,65.0,NIFTY 25 AUG 24850 PUT,2026-08-25 14:30:00,24850.0,PE,5.0,M,OP,,
NSE,D,61857,OPTIDX,0,NIFTY-Aug2026-24900-CE,65.0,NIFTY 25 AUG 24900 CALL,2026-08-25 14:30:00,24900.0,CE,5.0,M,OP,,
NSE,D,61859,OPTIDX,0,NIFTY-Aug2026-24900-PE,65.0,NIFTY 25 AUG 24900 PUT,2026-08-25 14:30:00,24900.0,PE,5.0,M,OP,,
NSE,D,61865,OPTIDX,0,NIFTY-Aug2026-24950-CE,65.0,NIFTY 25 AUG 24950 CALL,2026-08-25 14:30:00,24950.0,CE,5.0,M,OP,,
NSE,D,61866,OPTIDX,0,NIFTY-Aug2026-24950-PE,65.0,NIFTY 25 AUG 24950 PUT,2026-08-25 14:30:00,24950.0,PE,5.0,M,OP,,
NSE,D,61897,OPTIDX,0,NIFTY-Aug2026-25000-CE,65.0,NIFTY 25 AUG 25000 CALL,2026-08-25 14:30:00,25000.0,CE,5.0,M,OP,,
NSE,D,61898,OPTIDX,0,NIFTY-Aug2026-25000-PE,65.0,NIFTY 25 AUG 25000 PUT,2026-08-25 14:30:00,25000.0,PE,5.0,M,OP,,
NSE,D,61909,OPTIDX,0,NIFTY-Aug2026-25050-CE,65.0,NIFTY 25 AUG 25050 CALL,2026-08-25 14:30:00,25050.0,CE,5.0,M,OP,,
NSE,D,61910,OPTIDX,0,NIFTY-Aug2026-25050-PE,65.0,NIFTY 25 AUG 25050 PUT,2026-08-25 14:30:00,25050.0,PE,5.0,M,OP,,
NSE,D,61913,OPTIDX,0,NIFTY-Aug2026-25100-CE,65.0,NIFTY 25 AUG 25100 CALL,2026-08-25 14:30:00,25100.0,CE,5.0,M,OP,,
NSE,D,61914,OPTIDX,0,NIFTY-Aug2026-25100-PE,65.0,NIFTY 25 AUG 25100 PUT,2026-08-25 14:30:00,25100.0,PE,5.0,M,OP,,
NSE,D,61921,OPTIDX,0,NIFTY-Aug2026-25150-CE,65.0,NIFTY 25 AUG 25150 CALL,2026-08-25 14:30:00,25150.0,CE,5.0,M,OP,,
NSE,D,61922,OPTIDX,0,NIFTY-Aug2026-25150-PE,65.0,NIFTY 25 AUG 25150 PUT,2026-08-25 14:30:00,25150.0,PE,5.0,M,OP,,
NSE,D,61929,OPTIDX,0,NIFTY-Aug2026-25200-CE,65.0,NIFTY 25 AUG 25200 CALL,2026-08-25 14:30:00,25200.0,CE,5.0,M,OP,,
NSE,D,61930,OPTIDX,0,NIFTY-Aug2026-25200-PE,65.0,NIFTY 25 AUG 25200 PUT,2026-08-25 14:30:00,25200.0,PE,5.0,M,OP,,
NSE,D,61931,OPTIDX,0,NIFTY-Aug2026-25250-CE,65.0,NIFTY 25 AUG 25250 CALL,2026-08-25 14:30:00,25250.0,CE,5.0,M,OP,,
NSE,D,61932,OPTIDX,0,NIFTY-Dec2029-30000-CE,65.0,NIFTY 24 DEC 30000 CALL,2029-12-24 14:30:00,30000.0,CE,5.0,M,OP,,
NSE,D,61933,OPTIDX,0,NIFTY-Dec2029-30000-PE,65.0,NIFTY 24 DEC 30000 PUT,2029-12-24 14:30:00,30000.0,PE,5.0,M,OP,,
NSE,D,61934,OPTIDX,0,NIFTY-Aug2026-25250-PE,65.0,NIFTY 25 AUG 25250 PUT,2026-08-25 14:30:00,25250.0,PE,5.0,M,OP,,
NSE,D,61943,OPTIDX,0,NIFTY-Aug2026-25300-CE,65.0,NIFTY 25 AUG 25300 CALL,2026-08-25 14:30:00,25300.0,CE,5.0,M,OP,,
NSE,D,61944,OPTIDX,0,NIFTY-Aug2026-25300-PE,65.0,NIFTY 25 AUG 25300 PUT,2026-08-25 14:30:00,25300.0,PE,5.0,M,OP,,
NSE,D,61953,OPTIDX,0,NIFTY-Aug2026-25350-CE,65.0,NIFTY 25 AUG 25350 CALL,2026-08-25 14:30:00,25350.0,CE,5.0,M,OP,,
NSE,D,61954,OPTIDX,0,NIFTY-Aug2026-25350-PE,65.0,NIFTY 25 AUG 25350 PUT,2026-08-25 14:30:00,25350.0,PE,5.0,M,OP,,
NSE,D,61955,OPTIDX,0,NIFTY-Aug2026-25400-CE,65.0,NIFTY 25 AUG 25400 CALL,2026-08-25 14:30:00,25400.0,CE,5.0,M,OP,,
NSE,D,61956,OPTIDX,0,NIFTY-Aug2026-25400-PE,65.0,NIFTY 25 AUG 25400 PUT,2026-08-25 14:30:00,25400.0,PE,5.0,M,OP,,
NSE,D,61973,OPTIDX,0,NIFTY-Aug2026-25450-CE,65.0,NIFTY 25 AUG 25450 CALL,2026-08-25 14:30:00,25450.0,CE,5.0,M,OP,,
NSE,D,61974,OPTIDX,0,NIFTY-Aug2026-25450-PE,65.0,NIFTY 25 AUG 25450 PUT,2026-08-25 14:30:00,25450.0,PE,5.0,M,OP,,
NSE,D,61975,OPTIDX,0,NIFTY-Aug2026-25500-CE,65.0,NIFTY 25 AUG 25500 CALL,2026-08-25 14:30:00,25500.0,CE,5.0,M,OP,,
NSE,D,61976,OPTIDX,0,NIFTY-Aug2026-25500-PE,65.0,NIFTY 25 AUG 25500 PUT,2026-08-25 14:30:00,25500.0,PE,5.0,M,OP,,
NSE,D,61977,OPTIDX,0,NIFTY-Aug2026-25550-CE,65.0,NIFTY 25 AUG 25550 CALL,2026-08-25 14:30:00,25550.0,CE,5.0,M,OP,,
NSE,D,61978,OPTIDX,0,NIFTY-Aug2026-25550-PE,65.0,NIFTY 25 AUG 25550 PUT,2026-08-25 14:30:00,25550.0,PE,5.0,M,OP,,
NSE,D,61979,OPTIDX,0,NIFTY-Aug2026-25600-CE,65.0,NIFTY 25 AUG 25600 CALL,2026-08-25 14:30:00,25600.0,CE,5.0,M,OP,,
NSE,D,61980,OPTIDX,0,NIFTY-Aug2026-25600-PE,65.0,NIFTY 25 AUG 25600 PUT,2026-08-25 14:30:00,25600.0,PE,5.0,M,OP,,
NSE,D,61981,OPTIDX,0,NIFTY-Aug2026-25650-CE,65.0,NIFTY 25 AUG 25650 CALL,2026-08-25 14:30:00,25650.0,CE,5.0,M,OP,,
NSE,D,61982,OPTIDX,0,NIFTY-Aug2026-25650-PE,65.0,NIFTY 25 AUG 25650 PUT,2026-08-25 14:30:00,25650.0,PE,5.0,M,OP,,
NSE,D,61983,OPTIDX,0,NIFTY-Aug2026-25700-CE,65.0,NIFTY 25 AUG 25700 CALL,2026-08-25 14:30:00,25700.0,CE,5.0,M,OP,,
NSE,D,61984,OPTIDX,0,NIFTY-Aug2026-25700-PE,65.0,NIFTY 25 AUG 25700 PUT,2026-08-25 14:30:00,25700.0,PE,5.0,M,OP,,
NSE,D,61994,OPTIDX,0,NIFTY-Aug2026-25750-CE,65.0,NIFTY 25 AUG 25750 CALL,2026-08-25 14:30:00,25750.0,CE,5.0,M,OP,,
NSE,D,61995,OPTIDX,0,NIFTY-Aug2026-25750-PE,65.0,NIFTY 25 AUG 25750 PUT,2026-08-25 14:30:00,25750.0,PE,5.0,M,OP,,
NSE,D,61997,OPTIDX,0,NIFTY-Aug2026-25800-CE,65.0,NIFTY 25 AUG 25800 CALL,2026-08-25 14:30:00,25800.0,CE,5.0,M,OP,,
NSE,D,62000,OPTIDX,0,NIFTY-Aug2026-25800-PE,65.0,NIFTY 25 AUG 25800 PUT,2026-08-25 14:30:00,25800.0,PE,5.0,M,OP,,
NSE,D,62002,OPTIDX,0,NIFTY-Aug2026-25850-CE,65.0,NIFTY 25 AUG 25850 CALL,2026-08-25 14:30:00,25850.0,CE,5.0,M,OP,,
NSE,D,62003,OPTIDX,0,NIFTY-Aug2026-25850-PE,65.0,NIFTY 25 AUG 25850 PUT,2026-08-25 14:30:00,25850.0,PE,5.0,M,OP,,
NSE,D,62006,OPTIDX,0,NIFTY-Dec2029-33000-CE,65.0,NIFTY 24 DEC 33000 CALL,2029-12-24 14:30:00,33000.0,CE,5.0,M,OP,,
NSE,D,62007,OPTIDX,0,NIFTY-Dec2029-33000-PE,65.0,NIFTY 24 DEC 33000 PUT,2029-12-24 14:30:00,33000.0,PE,5.0,M,OP,,
NSE,D,62022,OPTIDX,0,NIFTY-Aug2026-25900-CE,65.0,NIFTY 25 AUG 25900 CALL,2026-08-25 14:30:00,25900.0,CE,5.0,M,OP,,
NSE,D,62023,OPTIDX,0,NIFTY-Aug2026-25900-PE,65.0,NIFTY 25 AUG 25900 PUT,2026-08-25 14:30:00,25900.0,PE,5.0,M,OP,,
NSE,D,62026,OPTIDX,0,NIFTY-Dec2029-36000-CE,65.0,NIFTY 24 DEC 36000 CALL,2029-12-24 14:30:00,36000.0,CE,5.0,M,OP,,
NSE,D,62027,OPTIDX,0,NIFTY-Dec2029-36000-PE,65.0,NIFTY 24 DEC 36000 PUT,2029-12-24 14:30:00,36000.0,PE,5.0,M,OP,,
NSE,D,62036,OPTIDX,0,NIFTY-Aug2026-25950-CE,65.0,NIFTY 25 AUG 25950 CALL,2026-08-25 14:30:00,25950.0,CE,5.0,M,OP,,
NSE,D,62037,OPTIDX,0,NIFTY-Aug2026-25950-PE,65.0,NIFTY 25 AUG 25950 PUT,2026-08-25 14:30:00,25950.0,PE,5.0,M,OP,,
NSE,D,62038,OPTIDX,0,NIFTY-Aug2026-26000-CE,65.0,NIFTY 25 AUG 26000 CALL,2026-08-25 14:30:00,26000.0,CE,5.0,M,OP,,
NSE,D,62039,OPTIDX,0,NIFTY-Aug2026-26000-PE,65.0,NIFTY 25 AUG 26000 PUT,2026-08-25 14:30:00,26000.0,PE,5.0,M,OP,,
NSE,D,62043,OPTIDX,0,NIFTY-Aug2026-26050-CE,65.0,NIFTY 25 AUG 26050 CALL,2026-08-25 14:30:00,26050.0,CE,5.0,M,OP,,
NSE,D,62044,OPTIDX,0,NIFTY-Aug2026-26050-PE,65.0,NIFTY 25 AUG 26050 PUT,2026-08-25 14:30:00,26050.0,PE,5.0,M,OP,,
NSE,D,62045,OPTIDX,0,NIFTY-Aug2026-26100-CE,65.0,NIFTY 25 AUG 26100 CALL,2026-08-25 14:30:00,26100.0,CE,5.0,M,OP,,
NSE,D,62046,OPTIDX,0,NIFTY-Dec2029-39000-CE,65.0,NIFTY 24 DEC 39000 CALL,2029-12-24 14:30:00,39000.0,CE,5.0,M,OP,,
NSE,D,62047,OPTIDX,0,NIFTY-Dec2029-39000-PE,65.0,NIFTY 24 DEC 39000 PUT,2029-12-24 14:30:00,39000.0,PE,5.0,M,OP,,
NSE,D,62052,OPTIDX,0,NIFTY-Aug2026-26100-PE,65.0,NIFTY 25 AUG 26100 PUT,2026-08-25 14:30:00,26100.0,PE,5.0,M,OP,,
NSE,D,62053,OPTIDX,0,NIFTY-Aug2026-26150-CE,65.0,NIFTY 25 AUG 26150 CALL,2026-08-25 14:30:00,26150.0,CE,5.0,M,OP,,
NSE,D,62054,OPTIDX,0,NIFTY-Aug2026-26150-PE,65.0,NIFTY 25 AUG 26150 PUT,2026-08-25 14:30:00,26150.0,PE,5.0,M,OP,,
NSE,D,62055,OPTIDX,0,NIFTY-Aug2026-26200-CE,65.0,NIFTY 25 AUG 26200 CALL,2026-08-25 14:30:00,26200.0,CE,5.0,M,OP,,
NSE,D,62056,OPTIDX,0,NIFTY-Aug2026-26200-PE,65.0,NIFTY 25 AUG 26200 PUT,2026-08-25 14:30:00,26200.0,PE,5.0,M,OP,,
NSE,D,62058,OPTIDX,0,NIFTY-Aug2026-26250-CE,65.0,NIFTY 25 AUG 26250 CALL,2026-08-25 14:30:00,26250.0,CE,5.0,M,OP,,
NSE,D,62059,OPTIDX,0,NIFTY-Aug2026-26250-PE,65.0,NIFTY 25 AUG 26250 PUT,2026-08-25 14:30:00,26250.0,PE,5.0,M,OP,,
NSE,D,62066,OPTIDX,0,NIFTY-Aug2026-26300-CE,65.0,NIFTY 25 AUG 26300 CALL,2026-08-25 14:30:00,26300.0,CE,5.0,M,OP,,
NSE,D,62068,OPTIDX,0,NIFTY-Aug2026-26300-PE,65.0,NIFTY 25 AUG 26300 PUT,2026-08-25 14:30:00,26300.0,PE,5.0,M,OP,,
NSE,D,62101,OPTIDX,0,NIFTY-Aug2026-26350-CE,65.0,NIFTY 25 AUG 26350 CALL,2026-08-25 14:30:00,26350.0,CE,5.0,M,OP,,
NSE,D,62106,OPTIDX,0,NIFTY-Aug2026-26350-PE,65.0,NIFTY 25 AUG 26350 PUT,2026-08-25 14:30:00,26350.0,PE,5.0,M,OP,,
NSE,D,62117,OPTIDX,0,NIFTY-Aug2026-26400-CE,65.0,NIFTY 25 AUG 26400 CALL,2026-08-25 14:30:00,26400.0,CE,5.0,M,OP,,
NSE,D,62118,OPTIDX,0,NIFTY-Aug2026-26400-PE,65.0,NIFTY 25 AUG 26400 PUT,2026-08-25 14:30:00,26400.0,PE,5.0,M,OP,,
NSE,D,62119,OPTIDX,0,NIFTY-Aug2026-26450-CE,65.0,NIFTY 25 AUG 26450 CALL,2026-08-25 14:30:00,26450.0,CE,5.0,M,OP,,
NSE,D,62120,OPTIDX,0,NIFTY-Aug2026-26450-PE,65.0,NIFTY 25 AUG 26450 PUT,2026-08-25 14:30:00,26450.0,PE,5.0,M,OP,,
NSE,D,62125,OPTIDX,0,NIFTY-Aug2026-26500-CE,65.0,NIFTY 25 AUG 26500 CALL,2026-08-25 14:30:00,26500.0,CE,5.0,M,OP,,
NSE,D,62126,OPTIDX,0,NIFTY-Aug2026-26500-PE,65.0,NIFTY 25 AUG 26500 PUT,2026-08-25 14:30:00,26500.0,PE,5.0,M,OP,,
NSE,D,62135,OPTIDX,0,NIFTY-Aug2026-26550-CE,65.0,NIFTY 25 AUG 26550 CALL,2026-08-25 14:30:00,26550.0,CE,5.0,M,OP,,
NSE,D,62136,OPTIDX,0,NIFTY-Aug2026-26550-PE,65.0,NIFTY 25 AUG 26550 PUT,2026-08-25 14:30:00,26550.0,PE,5.0,M,OP,,
NSE,D,62166,OPTIDX,0,NIFTY-Aug2026-26600-CE,65.0,NIFTY 25 AUG 26600 CALL,2026-08-25 14:30:00,26600.0,CE,5.0,M,OP,,
NSE,D,62168,OPTIDX,0,NIFTY-Aug2026-26600-PE,65.0,NIFTY 25 AUG 26600 PUT,2026-08-25 14:30:00,26600.0,PE,5.0,M,OP,,
NSE,D,62170,OPTIDX,0,NIFTY-Aug2026-26650-CE,65.0,NIFTY 25 AUG 26650 CALL,2026-08-25 14:30:00,26650.0,CE,5.0,M,OP,,
NSE,D,62171,OPTIDX,0,NIFTY-Aug2026-26650-PE,65.0,NIFTY 25 AUG 26650 PUT,2026-08-25 14:30:00,26650.0,PE,5.0,M,OP,,
NSE,D,62172,OPTIDX,0,NIFTY-Aug2026-26700-CE,65.0,NIFTY 25 AUG 26700 CALL,2026-08-25 14:30:00,26700.0,CE,5.0,M,OP,,
NSE,D,62176,OPTIDX,0,NIFTY-Aug2026-26700-PE,65.0,NIFTY 25 AUG 26700 PUT,2026-08-25 14:30:00,26700.0,PE,5.0,M,OP,,
NSE,D,62195,OPTIDX,0,NIFTY-Aug2026-26750-CE,65.0,NIFTY 25 AUG 26750 CALL,2026-08-25 14:30:00,26750.0,CE,5.0,M,OP,,
NSE,D,62196,OPTIDX,0,NIFTY-Aug2026-26750-PE,65.0,NIFTY 25 AUG 26750 PUT,2026-08-25 14:30:00,26750.0,PE,5.0,M,OP,,
NSE,D,62197,OPTIDX,0,NIFTY-Aug2026-26800-CE,65.0,NIFTY 25 AUG 26800 CALL,2026-08-25 14:30:00,26800.0,CE,5.0,M,OP,,
NSE,D,62198,OPTIDX,0,NIFTY-Aug2026-26800-PE,65.0,NIFTY 25 AUG 26800 PUT,2026-08-25 14:30:00,26800.0,PE,5.0,M,OP,,
NSE,D,62220,OPTIDX,0,NIFTY-Aug2026-26850-CE,65.0,NIFTY 25 AUG 26850 CALL,2026-08-25 14:30:00,26850.0,CE,5.0,M,OP,,
NSE,D,62221,OPTIDX,0,NIFTY-Aug2026-26850-PE,65.0,NIFTY 25 AUG 26850 PUT,2026-08-25 14:30:00,26850.0,PE,5.0,M,OP,,
NSE,D,62222,OPTIDX,0,NIFTY-Aug2026-26900-CE,65.0,NIFTY 25 AUG 26900 CALL,2026-08-25 14:30:00,26900.0,CE,5.0,M,OP,,
NSE,D,62226,OPTIDX,0,NIFTY-Aug2026-26900-PE,65.0,NIFTY 25 AUG 26900 PUT,2026-08-25 14:30:00,26900.0,PE,5.0,M,OP,,
NSE,D,62227,OPTIDX,0,NIFTY-Aug2026-26950-CE,65.0,NIFTY 25 AUG 26950 CALL,2026-08-25 14:30:00,26950.0,CE,5.0,M,OP,,
NSE,D,62228,OPTIDX,0,NIFTY-Aug2026-26950-PE,65.0,NIFTY 25 AUG 26950 PUT,2026-08-25 14:30:00,26950.0,PE,5.0,M,OP,,
NSE,D,62229,OPTIDX,0,NIFTY-Aug2026-27000-CE,65.0,NIFTY 25 AUG 27000 CALL,2026-08-25 14:30:00,27000.0,CE,5.0,M,OP,,
NSE,D,62230,OPTIDX,0,NIFTY-Aug2026-27000-PE,65.0,NIFTY 25 AUG 27000 PUT,2026-08-25 14:30:00,27000.0,PE,5.0,M,OP,,
NSE,D,62234,OPTIDX,0,NIFTY-Aug2026-27050-CE,65.0,NIFTY 25 AUG 27050 CALL,2026-08-25 14:30:00,27050.0,CE,5.0,M,OP,,
NSE,D,62235,OPTIDX,0,NIFTY-Aug2026-27050-PE,65.0,NIFTY 25 AUG 27050 PUT,2026-08-25 14:30:00,27050.0,PE,5.0,M,OP,,
NSE,D,62236,OPTIDX,0,NIFTY-Aug2026-27100-CE,65.0,NIFTY 25 AUG 27100 CALL,2026-08-25 14:30:00,27100.0,CE,5.0,M,OP,,
NSE,D,62237,OPTIDX,0,NIFTY-Aug2026-27100-PE,65.0,NIFTY 25 AUG 27100 PUT,2026-08-25 14:30:00,27100.0,PE,5.0,M,OP,,
NSE,D,62238,OPTIDX,0,NIFTY-Aug2026-27150-CE,65.0,NIFTY 25 AUG 27150 CALL,2026-08-25 14:30:00,27150.0,CE,5.0,M,OP,,
NSE,D,62241,OPTIDX,0,NIFTY-Aug2026-27150-PE,65.0,NIFTY 25 AUG 27150 PUT,2026-08-25 14:30:00,27150.0,PE,5.0,M,OP,,
NSE,D,62242,OPTIDX,0,NIFTY-Aug2026-27200-CE,65.0,NIFTY 25 AUG 27200 CALL,2026-08-25 14:30:00,27200.0,CE,5.0,M,OP,,
NSE,D,62245,OPTIDX,0,NIFTY-Aug2026-27200-PE,65.0,NIFTY 25 AUG 27200 PUT,2026-08-25 14:30:00,27200.0,PE,5.0,M,OP,,
NSE,D,62246,OPTIDX,0,NIFTY-Aug2026-27250-CE,65.0,NIFTY 25 AUG 27250 CALL,2026-08-25 14:30:00,27250.0,CE,5.0,M,OP,,
NSE,D,62247,OPTIDX,0,NIFTY-Aug2026-27250-PE,65.0,NIFTY 25 AUG 27250 PUT,2026-08-25 14:30:00,27250.0,PE,5.0,M,OP,,
NSE,D,62248,OPTIDX,0,NIFTY-Aug2026-27300-CE,65.0,NIFTY 25 AUG 27300 CALL,2026-08-25 14:30:00,27300.0,CE,5.0,M,OP,,
NSE,D,62255,OPTIDX,0,NIFTY-Aug2026-27300-PE,65.0,NIFTY 25 AUG 27300 PUT,2026-08-25 14:30:00,27300.0,PE,5.0,M,OP,,
NSE,D,62256,OPTIDX,0,NIFTY-Aug2026-27350-CE,65.0,NIFTY 25 AUG 27350 CALL,2026-08-25 14:30:00,27350.0,CE,5.0,M,OP,,
NSE,D,62260,OPTIDX,0,NIFTY-Aug2026-27350-PE,65.0,NIFTY 25 AUG 27350 PUT,2026-08-25 14:30:00,27350.0,PE,5.0,M,OP,,
NSE,D,62279,OPTIDX,0,NIFTY-Aug2026-27400-CE,65.0,NIFTY 25 AUG 27400 CALL,2026-08-25 14:30:00,27400.0,CE,5.0,M,OP,,
NSE,D,62280,OPTIDX,0,NIFTY-Aug2026-27400-PE,65.0,NIFTY 25 AUG 27400 PUT,2026-08-25 14:30:00,27400.0,PE,5.0,M,OP,,
NSE,D,62283,OPTIDX,0,NIFTY-Aug2026-27450-CE,65.0,NIFTY 25 AUG 27450 CALL,2026-08-25 14:30:00,27450.0,CE,5.0,M,OP,,
NSE,D,62284,OPTIDX,0,NIFTY-Aug2026-27450-PE,65.0,NIFTY 25 AUG 27450 PUT,2026-08-25 14:30:00,27450.0,PE,5.0,M,OP,,
NSE,D,62287,OPTIDX,0,NIFTY-Aug2026-27500-CE,65.0,NIFTY 25 AUG 27500 CALL,2026-08-25 14:30:00,27500.0,CE,5.0,M,OP,,
NSE,D,62288,OPTIDX,0,NIFTY-Aug2026-27500-PE,65.0,NIFTY 25 AUG 27500 PUT,2026-08-25 14:30:00,27500.0,PE,5.0,M,OP,,
NSE,D,62302,OPTIDX,0,NIFTY-Aug2026-27550-CE,65.0,NIFTY 25 AUG 27550 CALL,2026-08-25 14:30:00,27550.0,CE,5.0,M,OP,,
NSE,D,62303,OPTIDX,0,NIFTY-Aug2026-27550-PE,65.0,NIFTY 25 AUG 27550 PUT,2026-08-25 14:30:00,27550.0,PE,5.0,M,OP,,
NSE,D,62318,OPTIDX,0,NIFTY-Aug2026-27600-CE,65.0,NIFTY 25 AUG 27600 CALL,2026-08-25 14:30:00,27600.0,CE,5.0,M,OP,,
NSE,D,62319,OPTIDX,0,NIFTY-Aug2026-27600-PE,65.0,NIFTY 25 AUG 27600 PUT,2026-08-25 14:30:00,27600.0,PE,5.0,M,OP,,
NSE,D,62320,OPTIDX,0,NIFTY-Aug2026-27650-CE,65.0,NIFTY 25 AUG 27650 CALL,2026-08-25 14:30:00,27650.0,CE,5.0,M,OP,,
NSE,D,62321,OPTIDX,0,NIFTY-Aug2026-27650-PE,65.0,NIFTY 25 AUG 27650 PUT,2026-08-25 14:30:00,27650.0,PE,5.0,M,OP,,
NSE,D,62346,OPTIDX,0,NIFTY-Aug2026-27700-CE,65.0,NIFTY 25 AUG 27700 CALL,2026-08-25 14:30:00,27700.0,CE,5.0,M,OP,,
NSE,D,62423,OPTIDX,0,NIFTY-Aug2026-27700-PE,65.0,NIFTY 25 AUG 27700 PUT,2026-08-25 14:30:00,27700.0,PE,5.0,M,OP,,
NSE,D,62424,OPTIDX,0,NIFTY-Aug2026-27750-CE,65.0,NIFTY 25 AUG 27750 CALL,2026-08-25 14:30:00,27750.0,CE,5.0,M,OP,,
NSE,D,62425,OPTIDX,0,NIFTY-Aug2026-27750-PE,65.0,NIFTY 25 AUG 27750 PUT,2026-08-25 14:30:00,27750.0,PE,5.0,M,OP,,
NSE,D,62426,OPTIDX,0,NIFTY-Aug2026-27800-CE,65.0,NIFTY 25 AUG 27800 CALL,2026-08-25 14:30:00,27800.0,CE,5.0,M,OP,,
NSE,D,62427,OPTIDX,0,NIFTY-Aug2026-27800-PE,65.0,NIFTY 25 AUG 27800 PUT,2026-08-25 14:30:00,27800.0,PE,5.0,M,OP,,
NSE,D,62428,OPTIDX,0,NIFTY-Aug2026-27850-CE,65.0,NIFTY 25 AUG 27850 CALL,2026-08-25 14:30:00,27850.0,CE,5.0,M,OP,,
NSE,D,62434,OPTIDX,0,NIFTY-Aug2026-27850-PE,65.0,NIFTY 25 AUG 27850 PUT,2026-08-25 14:30:00,27850.0,PE,5.0,M,OP,,
NSE,D,62449,OPTIDX,0,NIFTY-Aug2026-27900-CE,65.0,NIFTY 25 AUG 27900 CALL,2026-08-25 14:30:00,27900.0,CE,5.0,M,OP,,
NSE,D,62450,OPTIDX,0,NIFTY-Aug2026-27900-PE,65.0,NIFTY 25 AUG 27900 PUT,2026-08-25 14:30:00,27900.0,PE,5.0,M,OP,,
